mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_min_child_weight,param_max_depth,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
186.7642187277476,5.73300698252267,1.1910429795583088,0.11119269085867398,1.0,5,5,5,1.0,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 5, 'colsample_bytree': 1.0}",0.80146174188247,0.799328502816328,0.8006875832747054,0.8004926093245012,0.0008817363019528891,1
168.66060090065002,0.8480182443636136,2.3097136815389,0.18454511014545777,0.8,5,5,2,0.8,"{'subsample': 0.8, 'min_child_weight': 5, 'max_depth': 5, 'gamma': 2, 'colsample_bytree': 0.8}",0.8013039846918826,0.7990906155793848,0.8001024281955951,0.8001656761556207,0.0009047102428864163,5
99.14415287971497,4.1313021388389926,1.4137579600016277,0.17042008156758018,0.6,10,3,1.5,0.6,"{'subsample': 0.6, 'min_child_weight': 10, 'max_depth': 3, 'gamma': 1.5, 'colsample_bytree': 0.6}",0.8013257740719424,0.7991088960278726,0.8002408351302296,0.8002251684100149,0.0009051044691678338,4
109.71491432189941,0.8027268599616108,1.406091292699178,0.08448625690626883,1.0,5,4,2,0.8,"{'subsample': 1.0, 'min_child_weight': 5, 'max_depth': 4, 'gamma': 2, 'colsample_bytree': 0.8}",0.8014596085512167,0.7993094086164105,0.8004852864645063,0.8004181012107111,0.0008791000449913623,2
102.97662997245789,10.338426587124564,1.1061610380808513,0.08858840383798446,1.0,10,5,5,0.6,"{'subsample': 1.0, 'min_child_weight': 10, 'max_depth': 5, 'gamma': 5, 'colsample_bytree': 0.6}",0.8012061118926224,0.7991947811367855,0.8003229086470116,0.8002412672254732,0.0008231491738548513,3
